Area Code,Date,Market,Market Size,Product,Product Line,Product Type,State,Top 5 vs Other Sales,Type,Budget COGS,Budget Margin,Budget Profit,Budget Sales,Cogs,Contribution Pct,East Decaf Sales,Expenses to Sales Ratio,Inventory,Major Market Profit,Margin,Marketing,Pct in Major Market,Profit,Sales,Total Expenses
786,10/3/2013,East,Major Market,Lemon,Leaves,Herbal Tea,Florida,Top 5 Products,Decaf,30,30,20,60,56,1,134,0.402985075,385,24,70,21,1,24,134,54
561,11/3/2013,East,Major Market,Lemon,Leaves,Herbal Tea,Florida,Top 5 Products,Decaf,40,40,10,80,54,1,129,0.418604651,391,19,67,20,1,19,129,54
305,12/3/2013,East,Major Market,Lemon,Leaves,Herbal Tea,Florida,Top 5 Products,Decaf,40,60,20,100,65,1,155,0.367741935,403,34,80,24,1,34,155,57
978,7/3/2012,East,Major Market,Lemon,Leaves,Herbal Tea,Massachusetts,Top 5 Products,Decaf,30,50,20,80,51,1,115,0.460869565,419,11,64,19,1,11,115,53
339,8/3/2012,East,Major Market,Lemon,Leaves,Herbal Tea,Massachusetts,Top 5 Products,Decaf,30,50,20,80,49,1,109,0.467889908,414,9,60,18,1,9,109,51
857,9/3/2012,East,Major Market,Lemon,Leaves,Herbal Tea,Massachusetts,Top 5 Products,Decaf,30,40,10,70,45,1,102,0.5,409,6,57,17,1,6,102,51
781,10/3/2012,East,Major Market,Lemon,Leaves,Herbal Tea,Massachusetts,Top 5 Products,Decaf,30,30,20,60,54,1,120,0.441666667,404,13,66,20,1,13,120,53
617,11/3/2012,East,Major Market,Lemon,Leaves,Herbal Tea,Massachusetts,Top 5 Products,Decaf,40,50,20,90,55,1,124,0.435483871,410,15,69,20,1,15,124,54
508,12/3/2012,East,Major Market,Lemon,Leaves,Herbal Tea,Massachusetts,Top 5 Products,Decaf,30,40,10,70,46,1,103,0.485436893,422,7,57,17,1,7,103,50
781,1/3/2013,East,Major Market,Lemon,Leaves,Herbal Tea,Massachusetts,Top 5 Products,Decaf,40,60,30,100,58,1,145,0.4,338,26,72,22,1,26,145,58
508,2/3/2013,East,Major Market,Lemon,Leaves,Herbal Tea,Massachusetts,Top 5 Products,Decaf,40,60,30,100,59,1,141,0.390070922,331,27,73,22,1,27,141,55
781,3/3/2013,East,Major Market,Lemon,Leaves,Herbal Tea,Massachusetts,Top 5 Products,Decaf,40,60,30,100,58,1,137,0.401459854,325,24,71,22,1,24,137,55
774,4/3/2013,East,Major Market,Lemon,Leaves,Herbal Tea,Massachusetts,Top 5 Products,Decaf,40,50,20,90,54,1,129,0.418604651,337,19,67,20,1,19,129,54
413,5/3/2013,East,Major Market,Lemon,Leaves,Herbal Tea,Massachusetts,Top 5 Products,Decaf,40,50,20,90,53,1,117,0.418803419,361,17,65,20,1,17,117,49
781,6/3/2013,East,Major Market,Lemon,Leaves,Herbal Tea,Massachusetts,Top 5 Products,Decaf,30,50,20,80,51,1,114,0.421052632,396,17,64,19,1,17,114,48
774,7/3/2013,East,Major Market,Lemon,Leaves,Herbal Tea,Massachusetts,Top 5 Products,Decaf,30,50,20,80,51,1,114,0.429824561,419,15,64,19,1,15,114,49
978,8/3/2013,East,Major Market,Lemon,Leaves,Herbal Tea,Massachusetts,Top 5 Products,Decaf,30,50,20,80,49,1,108,0.435185185,414,12,60,18,1,12,108,47
774,9/3/2013,East,Major Market,Lemon,Leaves,Herbal Tea,Massachusetts,Top 5 Products,Decaf,30,40,10,70,45,1,109,0.467889908,409,9,57,17,1,9,109,51
339,10/3/2013,East,Major Market,Lemon,Leaves,Herbal Tea,Massachusetts,Top 5 Products,Decaf,30,30,20,60,54,1,128,0.4140625,404,19,66,20,1,19,128,53
857,11/3/2013,East,Major Market,Lemon,Leaves,Herbal Tea,Massachusetts,Top 5 Products,Decaf,40,50,20,90,55,1,132,0.409090909,410,22,69,20,1,22,132,54
774,12/3/2013,East,Major Market,Lemon,Leaves,Herbal Tea,Massachusetts,Top 5 Products,Decaf,30,40,10,70,46,1,110,0.454545455,422,10,57,17,1,10,110,50
516,7/3/2012,East,Major Market,Lemon,Leaves,Herbal Tea,New York,Top 5 Products,Decaf,200,410,310,610,270,1,793,0.170239596,1781,388,523,102,1,388,793,135
646,8/3/2012,East,Major Market,Lemon,Leaves,Herbal Tea,New York,Top 5 Products,Decaf,210,290,180,500,284,1,653,0.214395100,1565,229,369,107,1,229,653,140
917,9/3/2012,East,Major Market,Lemon,Leaves,Herbal Tea,New York,Top 5 Products,Decaf,220,200,90,420,302,1,541,0.271719039,1518,92,239,114,1,92,541,147
845,10/3/2012,East,Major Market,Lemon,Leaves,Herbal Tea,New York,Top 5 Products,Decaf,140,150,70,290,255,1,513,0.251461988,1622,129,258,96,1,129,513,129
631,11/3/2012,East,Major Market,Lemon,Leaves,Herbal Tea,New York,Top 5 Products,Decaf,180,240,140,420,245,1,576,0.220486111,1704,204,331,93,1,204,576,127
607,12/3/2012,East,Major Market,Lemon,Leaves,Herbal Tea,New York,Top 5 Products,Decaf,220,320,210,540,294,1,747,0.192771084,1727,309,453,111,1,309,747,144
516,1/3/2013,East,Major Market,Lemon,Leaves,Herbal Tea,New York,Top 5 Products,Decaf,180,190,100,370,245,1,540,0.246296296,1419,173,238,93,1,173,540,133
518,2/3/2013,East,Major Market,Lemon,Leaves,Herbal Tea,New York,Top 5 Products,Decaf,180,200,110,380,240,1,528,0.234848485,1454,194,255,91,1,194,528,124
718,3/3/2013,East,Major Market,Lemon,Leaves,Herbal Tea,New York,Top 5 Products,Decaf,180,220,130,400,245,1,547,0.232175503,1471,209,268,93,1,209,547,127
716,4/3/2013,East,Major Market,Lemon,Leaves,Herbal Tea,New York,Top 5 Products,Decaf,190,300,200,490,260,1,680,0.192647059,1558,367,378,98,1,367,680,131
518,5/3/2013,East,Major Market,Lemon,Leaves,Herbal Tea,New York,Top 5 Products,Decaf,200,300,200,500,265,1,645,0.193798450,1613,348,386,100,1,348,645,125
315,6/3/2013,East,Major Market,Lemon,Leaves,Herbal Tea,New York,Top 5 Products,Decaf,200,320,220,520,271,1,663,0.190045249,1727,363,398,102,1,363,663,126
516,7/3/2013,East,Major Market,Lemon,Leaves,Herbal Tea,New York,Top 5 Products,Decaf,200,410,310,610,270,1,786,0.160305344,1781,536,523,102,1,536,786,126
212,8/3/2013,East,Major Market,Lemon,Leaves,Herbal Tea,New York,Top 5 Products,Decaf,210,290,180,500,284,1,647,0.200927357,1565,316,369,107,1,316,647,130
845,9/3/2013,East,Major Market,Lemon,Leaves,Herbal Tea,New York,Top 5 Products,Decaf,220,200,90,420,302,1,577,0.254766031,1518,137,239,114,1,137,577,147
585,10/3/2013,East,Major Market,Lemon,Leaves,Herbal Tea,New York,Top 5 Products,Decaf,140,150,70,290,255,1,547,0.235831810,1622,191,258,96,1,191,547,129
585,11/3/2013,East,Major Market,Lemon,Leaves,Herbal Tea,New York,Top 5 Products,Decaf,180,240,140,420,245,1,614,0.206840391,1704,303,331,93,1,303,614,127
631,12/3/2013,East,Major Market,Lemon,Leaves,Herbal Tea,New York,Top 5 Products,Decaf,220,320,210,540,294,1,796,0.180904523,1727,459,453,111,1,459,796,144
904,7/3/2012,East,Major Market,Mint,Leaves,Herbal Tea,Florida,Others,Decaf,60,80,50,140,86,1,189,0.253968254,1081,55,103,26,1,55,189,48
305,8/3/2012,East,Major Market,Mint,Leaves,Herbal Tea,Florida,Others,Decaf,70,100,70,170,103,1,226,0.234513274,1073,70,123,31,1,70,226,53
407,9/3/2012,East,Major Market,Mint,Leaves,Herbal Tea,Florida,Others,Decaf,60,80,50,140,83,1,182,0.252747253,1063,53,99,25,1,53,182,46
305,10/3/2012,East,Major Market,Mint,Leaves,Herbal Tea,Florida,Others,Decaf,40,50,40,90,80,1,174,0.264367816,1055,48,94,24,1,48,174,46
954,11/3/2012,East,Major Market,Mint,Leaves,Herbal Tea,Florida,Others,Decaf,50,60,30,110,75,1,164,0.274390244,1063,44,89,23,1,44,164,45
561,12/3/2012,East,Major Market,Mint,Leaves,Herbal Tea,Florida,Others,Decaf,60,60,30,120,80,1,176,0.261363636,1079,50,96,24,1,50,176,46
321,1/3/2013,East,Major Market,Mint,Leaves,Herbal Tea,Florida,Others,Decaf,50,60,40,110,69,1,168,0.261904762,965,61,81,21,1,61,168,44
352,2/3/2013,East,Major Market,Mint,Leaves,Herbal Tea,Florida,Others,Decaf,50,70,50,120,70,1,164,0.256097561,957,62,84,21,1,62,164,42
813,3/3/2013,East,Major Market,Mint,Leaves,Herbal Tea,Florida,Others,Decaf,50,70,50,120,71,1,165,0.266666667,950,59,84,22,1,59,165,44
850,4/3/2013,East,Major Market,Mint,Leaves,Herbal Tea,Florida,Others,Decaf,50,60,40,110,69,1,161,0.267080745,965,58,82,21,1,58,161,43
941,5/3/2013,East,Major Market,Mint,Leaves,Herbal Tea,Florida,Others,Decaf,50,80,50,130,78,1,168,0.25,995,65,92,24,1,65,168,42
786,6/3/2013,East,Major Market,Mint,Leaves,Herbal Tea,Florida,Others,Decaf,60,70,40,130,81,1,175,0.251428571,1046,68,96,25,1,68,175,44
239,7/3/2013,East,Major Market,Mint,Leaves,Herbal Tea,Florida,Others,Decaf,60,80,50,140,86,1,187,0.240641711,1081,76,103,26,1,76,187,45
850,8/3/2013,East,Major Market,Mint,Leaves,Herbal Tea,Florida,Others,Decaf,70,100,70,170,103,1,224,0.21875,1073,97,123,31,1,97,224,49
754,9/3/2013,East,Major Market,Mint,Leaves,Herbal Tea,Florida,Others,Decaf,60,80,50,140,83,1,194,0.237113402,1063,79,99,25,1,79,194,46
904,10/3/2013,East,Major Market,Mint,Leaves,Herbal Tea,Florida,Others,Decaf,40,50,40,90,80,1,185,0.248648649,1055,71,94,24,1,71,185,46
561,11/3/2013,East,Major Market,Mint,Leaves,Herbal Tea,Florida,Others,Decaf,50,60,30,110,75,1,175,0.257142857,1063,65,89,23,1,65,175,45
407,12/3/2013,East,Major Market,Mint,Leaves,Herbal Tea,Florida,Others,Decaf,60,60,30,120,80,1,188,0.244680851,1079,74,96,24,1,74,188,46
716,7/3/2012,East,Major Market,Mint,Leaves,Herbal Tea,New York,Others,Decaf,190,-40,-110,150,260,1,198,0.515151515,3076,-164,-62,80,1,-164,198,102
718,8/3/2012,East,Major Market,Mint,Leaves,Herbal Tea,New York,Others,Decaf,230,-140,-230,90,311,1,124,0.943548387,3422,-304,-187,96,1,-304,124,117
212,9/3/2012,East,Major Market,Mint,Leaves,Herbal Tea,New York,Others,Decaf,190,-110,-180,80,251,1,112,0.883928571,3948,-238,-139,77,1,-238,112,99
315,10/3/2012,East,Major Market,Mint,Leaves,Herbal Tea,New York,Others,Decaf,130,-50,-100,80,239,1,164,0.579268293,4360,-170,-75,74,1,-170,164,95
914,11/3/2012,East,Major Market,Mint,Leaves,Herbal Tea,New York,Others,Decaf,160,-50,-120,110,225,1,160,0.56875,4742,-156,-65,69,1,-156,160,91
716,12/3/2012,East,Major Market,Mint,Leaves,Herbal Tea,New York,Others,Decaf,180,-80,-150,100,241,1,148,0.648648649,5121,-189,-93,74,1,-189,148,96
516,1/3/2013,East,Major Market,Mint,Leaves,Herbal Tea,New York,Others,Decaf,150,-10,-70,140,207,1,201,0.447761194,965,-176,-27,64,1,-176,201,90
845,2/3/2013,East,Major Market,Mint,Leaves,Herbal Tea,New York,Others,Decaf,160,-20,-80,140,213,1,192,0.453125,1214,-178,-33,66,1,-178,192,87
347,3/3/2013,East,Major Market,Mint,Leaves,Herbal Tea,New York,Others,Decaf,160,-20,-80,140,214,1,194,0.448453608,1480,-177,-32,66,1,-177,194,87
718,4/3/2013,East,Major Market,Mint,Leaves,Herbal Tea,New York,Others,Decaf,150,-10,-70,140,209,1,201,0.422885572,1811,-156,-20,64,1,-156,201,85
607,5/3/2013,East,Major Market,Mint,Leaves,Herbal Tea,New York,Others,Decaf,170,-20,-90,150,235,1,196,0.443877551,2169,-181,-37,72,1,-181,196,87
914,6/3/2013,East,Major Market,Mint,Leaves,Herbal Tea,New York,Others,Decaf,180,-30,-100,150,244,1,196,0.459183673,2636,-197,-46,75,1,-197,196,90
914,7/3/2013,East,Major Market,Mint,Leaves,Herbal Tea,New York,Others,Decaf,190,-40,-110,150,260,1,196,0.484693878,3076,-226,-62,80,1,-226,196,95
718,8/3/2013,East,Major Market,Mint,Leaves,Herbal Tea,New York,Others,Decaf,230,-140,-230,90,311,1,123,0.886178862,3422,-420,-187,96,1,-420,123,109
845,9/3/2013,East,Major Market,Mint,Leaves,Herbal Tea,New York,Others,Decaf,190,-110,-180,80,251,1,119,0.831932773,3948,-353,-139,77,1,-353,119,99
631,10/3/2013,East,Major Market,Mint,Leaves,Herbal Tea,New York,Others,Decaf,130,-50,-100,80,239,1,175,0.542857143,4360,-252,-75,74,1,-252,175,95
518,11/3/2013,East,Major Market,Mint,Leaves,Herbal Tea,New York,Others,Decaf,160,-50,-120,110,225,1,171,0.532163743,4742,-232,-65,69,1,-232,171,91
716,12/3/2013,East,Major Market,Mint,Leaves,Herbal Tea,New York,Others,Decaf,180,-80,-150,100,241,1,158,0.607594937,5121,-280,-93,74,1,-280,158,96
832,6/3/2012,South,Major Market,Chamomile,Leaves,Herbal Tea,Texas,Top 5 Products,Decaf,40,70,40,110,50,0,0,0.372881356,397,24,68,16,1,24,118,44
903,7/3/2012,South,Major Market,Chamomile,Leaves,Herbal Tea,Texas,Top 5 Products,Decaf,40,60,30,100,47,0,0,0.390909091,420,20,63,15,1,20,110,43
430,8/3/2012,South,Major Market,Chamomile,Leaves,Herbal Tea,Texas,Top 5 Products,Decaf,40,60,30,100,46,0,0,0.398148148,415,19,62,15,1,19,108,43
830,9/3/2012,South,Major Market,Chamomile,Leaves,Herbal Tea,Texas,Top 5 Products,Decaf,50,70,40,120,53,0,0,0.36,410,27,72,17,1,27,125,45
713,10/3/2012,South,Major Market,Chamomile,Leaves,Herbal Tea,Texas,Top 5 Products,Decaf,30,80,70,110,52,0,0,0.365853659,405,26,71,17,1,26,123,45
713,11/3/2012,South,Major Market,Chamomile,Leaves,Herbal Tea,Texas,Top 5 Products,Decaf,50,70,40,120,59,0,0,0.340579710,411,32,79,19,1,32,138,47
469,12/3/2012,South,Major Market,Chamomile,Leaves,Herbal Tea,Texas,Top 5 Products,Decaf,50,60,30,110,54,0,0,0.354330709,424,28,73,17,1,28,127,45
281,1/3/2013,South,Major Market,Chamomile,Leaves,Herbal Tea,Texas,Top 5 Products,Decaf,50,80,50,130,60,0,0,0.312101911,336,51,80,19,1,51,157,49
915,2/3/2013,South,Major Market,Chamomile,Leaves,Herbal Tea,Texas,Top 5 Products,Decaf,50,80,50,130,60,0,0,0.315436242,329,49,80,19,1,49,149,47
940,3/3/2013,South,Major Market,Chamomile,Leaves,Herbal Tea,Texas,Top 5 Products,Decaf,50,80,50,130,57,0,0,0.321678322,323,46,77,18,1,46,143,46
512,4/3/2013,South,Major Market,Chamomile,Leaves,Herbal Tea,Texas,Top 5 Products,Decaf,50,70,40,120,55,0,0,0.335766423,336,42,74,18,1,42,137,46
915,5/3/2013,South,Major Market,Chamomile,Leaves,Herbal Tea,Texas,Top 5 Products,Decaf,40,80,50,120,52,0,0,0.336065574,361,37,71,17,1,37,122,41
903,6/3/2013,South,Major Market,Chamomile,Leaves,Herbal Tea,Texas,Top 5 Products,Decaf,40,70,40,110,50,0,0,0.350427350,397,33,68,16,1,33,117,41
214,7/3/2013,South,Major Market,Chamomile,Leaves,Herbal Tea,Texas,Top 5 Products,Decaf,40,60,30,100,47,0,0,0.366972477,420,28,63,15,1,28,109,40
817,8/3/2013,South,Major Market,Chamomile,Leaves,Herbal Tea,Texas,Top 5 Products,Decaf,40,60,30,100,46,0,0,0.373831776,415,26,62,15,1,26,107,40
682,9/3/2013,South,Major Market,Chamomile,Leaves,Herbal Tea,Texas,Top 5 Products,Decaf,50,70,40,120,53,0,0,0.338345865,410,40,72,17,1,40,133,45
325,10/3/2013,South,Major Market,Chamomile,Leaves,Herbal Tea,Texas,Top 5 Products,Decaf,30,80,70,110,52,0,0,0.343511450,405,39,71,17,1,39,131,45
936,11/3/2013,South,Major Market,Chamomile,Leaves,Herbal Tea,Texas,Top 5 Products,Decaf,50,70,40,120,59,0,0,0.319727891,411,47,79,19,1,47,147,47
325,12/3/2013,South,Major Market,Chamomile,Leaves,Herbal Tea,Texas,Top 5 Products,Decaf,50,60,30,110,54,0,0,0.333333333,424,42,73,17,1,42,135,45
409,6/3/2012,South,Major Market,Lemon,Leaves,Herbal Tea,Texas,Top 5 Products,Decaf,30,60,30,90,38,0,0,0.376344086,414,20,55,12,1,20,93,35
281,7/3/2012,South,Major Market,Lemon,Leaves,Herbal Tea,Texas,Top 5 Products,Decaf,30,50,30,80,34,0,0,0.376470588,432,19,51,10,1,19,85,32
281,8/3/2012,South,Major Market,Lemon,Leaves,Herbal Tea,Texas,Top 5 Products,Decaf,30,50,30,80,34,0,0,0.376470588,428,19,51,10,1,19,85,32
830,9/3/2012,South,Major Market,Lemon,Leaves,Herbal Tea,Texas,Top 5 Products,Decaf,40,60,30,100,43,0,0,0.336448598,424,28,64,13,1,28,107,36
409,10/3/2012,South,Major Market,Lemon,Leaves,Herbal Tea,Texas,Top 5 Products,Decaf,30,60,50,90,43,0,0,0.336448598,419,28,64,13,1,28,107,36
936,11/3/2012,South,Major Market,Lemon,Leaves,Herbal Tea,Texas,Top 5 Products,Decaf,40,60,30,100,46,0,0,0.324561404,424,31,68,14,1,31,114,37
214,12/3/2012,South,Major Market,Lemon,Leaves,Herbal Tea,Texas,Top 5 Products,Decaf,30,60,30,90,41,0,0,0.356435644,435,24,60,13,1,24,101,36
254,1/3/2013,South,Major Market,Lemon,Leaves,Herbal Tea,Texas,Top 5 Products,Decaf,50,80,50,130,57,0,0,0.273885350,364,65,83,18,1,65,157,43
325,2/3/2013,South,Major Market,Lemon,Leaves,Herbal Tea,Texas,Top 5 Products,Decaf,40,80,50,120,52,0,0,0.279411765,357,56,76,16,1,56,136,38
915,3/3/2013,South,Major Market,Lemon,Leaves,Herbal Tea,Texas,Top 5 Products,Decaf,40,70,40,110,49,0,0,0.286821705,351,52,72,15,1,52,129,37
281,4/3/2013,South,Major Market,Lemon,Leaves,Herbal Tea,Texas,Top 5 Products,Decaf,40,60,30,100,43,0,0,0.324561404,363,40,64,13,1,40,114,37
254,5/3/2013,South,Major Market,Lemon,Leaves,Herbal Tea,Texas,Top 5 Products,Decaf,40,60,30,100,42,0,0,0.323529412,384,35,61,13,1,35,102,33
979,6/3/2013,South,Major Market,Lemon,Leaves,Herbal Tea,Texas,Top 5 Products,Decaf,30,60,30,90,38,0,0,0.358695652,414,28,55,12,1,28,92,33
254,7/3/2013,South,Major Market,Lemon,Leaves,Herbal Tea,Texas,Top 5 Products,Decaf,30,50,30,80,34,0,0,0.357142857,432,26,51,10,1,26,84,30
210,8/3/2013,South,Major Market,Lemon,Leaves,Herbal Tea,Texas,Top 5 Products,Decaf,30,50,30,80,34,0,0,0.357142857,428,26,51,10,1,26,84,30
469,9/3/2013,South,Major Market,Lemon,Leaves,Herbal Tea,Texas,Top 5 Products,Decaf,40,60,30,100,43,0,0,0.315789474,424,42,64,13,1,42,114,36
430,10/3/2013,South,Major Market,Lemon,Leaves,Herbal Tea,Texas,Top 5 Products,Decaf,30,60,50,90,43,0,0,0.315789474,419,42,64,13,1,42,114,36
806,11/3/2013,South,Major Market,Lemon,Leaves,Herbal Tea,Texas,Top 5 Products,Decaf,40,60,30,100,46,0,0,0.305785124,424,46,68,14,1,46,121,37
430,12/3/2013,South,Major Market,Lemon,Leaves,Herbal Tea,Texas,Top 5 Products,Decaf,30,60,30,90,41,0,0,0.333333333,435,36,60,13,1,36,108,36
661,6/3/2012,West,Major Market,Chamomile,Leaves,Herbal Tea,California,Top 5 Products,Decaf,100,160,140,260,123,0,0,0.149501661,947,133,178,34,1,133,301,45
805,7/3/2012,West,Major Market,Chamomile,Leaves,Herbal Tea,California,Top 5 Products,Decaf,100,170,150,270,127,0,0,0.147435897,1007,139,185,35,1,139,312,46
831,8/3/2012,West,Major Market,Chamomile,Leaves,Herbal Tea,California,Top 5 Products,Decaf,110,170,140,280,132,0,0,0.148606811,994,143,191,36,1,143,323,48
626,9/3/2012,West,Major Market,Chamomile,Leaves,Herbal Tea,California,Top 5 Products,Decaf,80,130,110,210,100,0,0,0.163265306,981,105,145,28,1,105,245,40
661,10/3/2012,West,Major Market,Chamomile,Leaves,Herbal Tea,California,Top 5 Products,Decaf,80,130,120,210,108,0,0,0.158490566,971,115,157,30,1,115,265,42
213,11/3/2012,West,Major Market,Chamomile,Leaves,Herbal Tea,California,Top 5 Products,Decaf,70,110,80,180,81,0,0,0.166666667,984,84,117,22,1,84,198,33
626,12/3/2012,West,Major Market,Chamomile,Leaves,Herbal Tea,California,Top 5 Products,Decaf,80,110,80,190,86,0,0,0.166666667,1003,89,124,24,1,89,210,35
650,1/3/2013,West,Major Market,Chamomile,Leaves,Herbal Tea,California,Top 5 Products,Decaf,80,120,100,200,95,0,0,0.148854962,821,159,139,26,1,159,262,39
209,2/3/2013,West,Major Market,Chamomile,Leaves,Herbal Tea,California,Top 5 Products,Decaf,80,120,100,200,95,0,0,0.149797571,809,148,137,26,1,148,247,37
408,3/3/2013,West,Major Market,Chamomile,Leaves,Herbal Tea,California,Top 5 Products,Decaf,80,120,100,200,95,0,0,0.152610442,799,150,139,26,1,150,249,38
415,4/3/2013,West,Major Market,Chamomile,Leaves,Herbal Tea,California,Top 5 Products,Decaf,80,130,110,210,100,0,0,0.149425287,822,157,145,28,1,157,261,39
619,5/3/2013,West,Major Market,Chamomile,Leaves,Herbal Tea,California,Top 5 Products,Decaf,80,140,120,220,104,0,0,0.149606299,871,153,152,29,1,153,254,38
949,6/3/2013,West,Major Market,Chamomile,Leaves,Herbal Tea,California,Top 5 Products,Decaf,100,160,140,260,123,0,0,0.140939597,947,184,178,34,1,184,298,42
619,7/3/2013,West,Major Market,Chamomile,Leaves,Herbal Tea,California,Top 5 Products,Decaf,100,170,150,270,127,0,0,0.139158576,1007,192,185,35,1,192,309,43
916,8/3/2013,West,Major Market,Chamomile,Leaves,Herbal Tea,California,Top 5 Products,Decaf,110,170,140,280,132,0,0,0.140625,994,197,191,36,1,197,320,45
562,9/3/2013,West,Major Market,Chamomile,Leaves,Herbal Tea,California,Top 5 Products,Decaf,80,130,110,210,100,0,0,0.153256705,981,156,145,28,1,156,261,40
925,10/3/2013,West,Major Market,Chamomile,Leaves,Herbal Tea,California,Top 5 Products,Decaf,80,130,120,210,108,0,0,0.148936170,971,171,157,30,1,171,282,42
760,11/3/2013,West,Major Market,Chamomile,Leaves,Herbal Tea,California,Top 5 Products,Decaf,70,110,80,180,81,0,0,0.156398104,984,125,117,22,1,125,211,33
916,12/3/2013,West,Major Market,Chamomile,Leaves,Herbal Tea,California,Top 5 Products,Decaf,80,110,80,190,86,0,0,0.15625,1003,132,124,24,1,132,224,35
661,6/3/2012,West,Major Market,Lemon,Leaves,Herbal Tea,California,Top 5 Products,Decaf,200,260,190,460,244,0,0,0.180451128,1213,192,288,75,1,192,532,96
650,7/3/2012,West,Major Market,Lemon,Leaves,Herbal Tea,California,Top 5 Products,Decaf,220,270,200,490,260,0,0,0.179894180,1319,205,307,80,1,205,567,102
916,8/3/2012,West,Major Market,Lemon,Leaves,Herbal Tea,California,Top 5 Products,Decaf,260,330,240,590,311,0,0,0.174041298,1296,249,367,96,1,249,678,118
209,9/3/2012,West,Major Market,Lemon,Leaves,Herbal Tea,California,Top 5 Products,Decaf,210,270,200,480,251,0,0,0.181318681,1268,196,295,77,1,196,546,99
562,10/3/2012,West,Major Market,Lemon,Leaves,Herbal Tea,California,Top 5 Products,Decaf,190,220,170,410,239,0,0,0.182692308,1246,186,281,74,1,186,520,95
213,11/3/2012,West,Major Market,Lemon,Leaves,Herbal Tea,California,Top 5 Products,Decaf,210,240,160,450,225,0,0,0.185714286,1272,174,265,69,1,174,490,91
415,12/3/2012,West,Major Market,Lemon,Leaves,Herbal Tea,California,Top 5 Products,Decaf,220,260,170,480,241,0,0,0.182857143,1321,188,284,74,1,188,525,96
530,1/3/2013,West,Major Market,Lemon,Leaves,Herbal Tea,California,Top 5 Products,Decaf,170,220,160,390,207,0,0,0.175889328,965,249,245,64,1,249,506,89
559,2/3/2013,West,Major Market,Lemon,Leaves,Herbal Tea,California,Top 5 Products,Decaf,180,220,160,400,213,0,0,0.177419355,942,243,252,66,1,243,496,88
323,3/3/2013,West,Major Market,Lemon,Leaves,Herbal Tea,California,Top 5 Products,Decaf,180,230,170,410,214,0,0,0.176706827,923,245,253,66,1,245,498,88
415,4/3/2013,West,Major Market,Lemon,Leaves,Herbal Tea,California,Top 5 Products,Decaf,170,230,170,400,209,0,0,0.174897119,969,240,247,64,1,240,486,85
559,5/3/2013,West,Major Market,Lemon,Leaves,Herbal Tea,California,Top 5 Products,Decaf,200,250,180,450,235,0,0,0.171597633,1060,253,277,72,1,253,507,87
415,6/3/2013,West,Major Market,Lemon,Leaves,Herbal Tea,California,Top 5 Products,Decaf,200,260,190,460,244,0,0,0.168880455,1213,265,288,75,1,265,527,89
714,7/3/2013,West,Major Market,Lemon,Leaves,Herbal Tea,California,Top 5 Products,Decaf,220,270,200,490,260,0,0,0.169039146,1319,283,307,80,1,283,562,95
818,8/3/2013,West,Major Market,Lemon,Leaves,Herbal Tea,California,Top 5 Products,Decaf,260,330,240,590,311,0,0,0.163690476,1296,344,367,96,1,344,672,110
209,9/3/2013,West,Major Market,Lemon,Leaves,Herbal Tea,California,Top 5 Products,Decaf,210,270,200,480,251,0,0,0.170103093,1268,291,295,77,1,291,582,99
951,10/3/2013,West,Major Market,Lemon,Leaves,Herbal Tea,California,Top 5 Products,Decaf,190,220,170,410,239,0,0,0.171480144,1246,276,281,74,1,276,554,95
510,11/3/2013,West,Major Market,Lemon,Leaves,Herbal Tea,California,Top 5 Products,Decaf,210,240,160,450,225,0,0,0.174329502,1272,258,265,69,1,258,522,91
661,12/3/2013,West,Major Market,Lemon,Leaves,Herbal Tea,California,Top 5 Products,Decaf,220,260,170,480,241,0,0,0.171735242,1321,279,284,74,1,279,559,96
408,6/3/2012,West,Major Market,Mint,Leaves,Herbal Tea,California,Others,Decaf,70,90,60,160,83,0,0,0.210526316,574,67,107,27,1,67,190,40
831,7/3/2012,West,Major Market,Mint,Leaves,Herbal Tea,California,Others,Decaf,70,100,70,170,87,0,0,0.201005025,564,72,112,28,1,72,199,40
